80 50
11 11 40 195,51
11 12 41 198,08
11 13 42 204,69
11 14 43 206,81
11 15 44 210,16
11 16 45 205,50
11 17 46 211,03
11 18 47 214,84
11 19 48 210,03
11 20 49 211,50
11 21 50 210,19
11 22 51 214,14
11 23 52 207,24
11 24 53 205,49
11 25 54 208,56
11 26 55 211,02
11 27 56 203,18
11 28 57 192,79
11 29 58 196,46
11 30 59 192,88
11 31 60 191,26
11 32 61 197,85
11 33 62 198,70
11 34 63 200,89
11 35 64 200,72
11 36 65 195,15
11 37 66 195,16
11 38 67 202,43
11 39 68 196,43
11 40 69 195,85
11 41 70 198,16
11 42 71 192,55
11 43 72 192,09
11 44 73 190,38
11 45 74 189,60
11 46 75 187,44
11 47 76 187,76
11 48 77 185,71
11 49 78 177,50
11 50 79 178,05
11 51 80 181,20
11 1 31 224,31
11 2 32 224,02
11 3 33 219,12
11 4 34 213,70
11 5 35 211,69
11 6 36 209,95
11 7 37 211,19
11 8 38 209,20
11 9 39 206,98
11 10 40 208,77
11 11 41 204,25
11 12 42 207,67
11 13 43 211,01
11 14 44 212,24
11 15 45 218,90
11 16 46 215,80
11 17 47 215,43
11 18 48 217,03
11 19 49 212,42
11 20 50 217,78
11 21 51 216,90
11 22 52 215,88
11 23 53 213,10
11 24 54 218,19
11 25 55 211,93
11 26 56 212,88
11 27 57 206,11
11 28 58 202,26
11 29 59 203,76
11 30 60 194,67
11 31 61 200,32
11 32 62 199,56
11 33 63 208,68
11 34 64 210,95
11 35 65 204,04
11 36 66 195,50
11 37 67 204,59
11 38 68 205,77
11 39 69 200,02
11 40 70 206,98
11 41 71 202,37
11 42 72 195,98
11 43 73 194,85
11 44 74 197,36
11 45 75 190,72
11 46 76 191,95
11 47 77 193,91
11 48 78 186,03
11 49 79 192,21
11 50 80 187,57
11 1 32 225,61
11 2 33 225,19
11 3 34 222,58
11 4 35 228,38
11 5 36 216,62
11 6 37 218,91
11 7 38 212,66
11 8 39 212,50
11 9 40 210,37
11 10 41 211,92
11 11 42 216,90
11 12 43 212,04
11 13 44 214,42
11 14 45 225,97
11 15 46 228,70
11 16 47 220,73
11 17 48 218,93
11 18 49 218,19
11 19 50 220,50
11 20 51 224,14
11 21 52 225,30
11 22 53 216,18
11 23 54 218,61
11 24 55 225,29
11 25 56 216,65
11 26 57 220,00
11 27 58 206,80
11 28 59 212,38
11 29 60 205,24
11 30 61 202,86
11 31 62 204,78
11 32 63 211,02
11 33 64 211,43
11 34 65 215,31
11 35 66 209,64
11 36 67 206,17
11 37 68 211,85
11 38 69 211,34
11 39 70 211,78
11 40 71 210,96
11 41 72 206,19
11 42 73 206,37
11 43 74 201,27
11 44 75 202,42
11 45 76 194,24
11 46 77 194,57
11 47 78 196,32
11 48 79 193,70
11 49 80 194,36
11 1 33 232,65
11 2 34 225,97
11 3 35 229,04
11 4 36 229,01
11 5 37 219,83
11 6 38 227,37
11 7 39 220,10
11 8 40 213,23
11 9 41 217,78
11 10 42 218,47
11 11 43 221,78
11 12 44 217,18
11 13 45 234,30
11 14 46 233,87
11 15 47 230,64
11 16 48 225,52
11 17 49 224,84
11 18 50 220,53
11 19 51 226,60
11 20 52 226,40
11 21 53 227,37
11 22 54 229,75
11 23 55 226,25
11 24 56 225,42
11 25 57 220,21
11 26 58 225,72
11 27 59 213,10
11 28 60 220,53
11 29 61 208,13
11 30 62 211,51
11 31 63 218,81
11 32 64 221,50
11 33 65 215,82
11 34 66 216,55
11 35 67 219,46
11 36 68 213,67
11 37 69 215,52
11 38 70 216,33
11 39 71 217,20
11 40 72 216,03
11 41 73 208,69
11 42 74 208,79
11 43 75 209,31
11 44 76 207,68
11 45 77 203,01
11 46 78 197,13
11 47 79 204,61
11 48 80 200,25
11 1 34 235,81
11 2 35 239,86
11 3 36 232,09
11 4 37 231,19
11 5 38 231,01
11 6 39 230,74
11 7 40 221,29
11 8 41 218,04
11 9 42 228,12
11 10 43 231,62
11 11 44 227,11
11 12 45 234,54
11 13 46 238,32
11 14 47 235,19
11 15 48 238,83
11 16 49 232,15
11 17 50 226,07
11 18 51 227,10
11 19 52 226,63
11 20 53 232,06
11 21 54 231,31
11 22 55 231,54
11 23 56 228,69
11 24 57 229,45
11 25 58 228,99
11 26 59 226,66
11 27 60 223,90
11 28 61 226,32
11 29 62 215,15
11 30 63 219,22
11 31 64 224,15
11 32 65 222,46
11 33 66 223,23
11 34 67 223,20
11 35 68 221,24
11 36 69 218,96
11 37 70 227,59
11 38 71 221,80
11 39 72 219,84
11 40 73 221,35
11 41 74 211,28
11 42 75 209,78
11 43 76 211,92
11 44 77 208,01
11 45 78 203,38
11 46 79 206,88
11 47 80 210,23
11 1 35 245,83
11 2 36 242,72
11 3 37 242,99
11 4 38 233,85
11 5 39 232,50
11 6 40 231,55
11 7 41 229,13
11 8 42 233,06
11 9 43 237,32
11 10 44 244,33
11 11 45 236,26
11 12 46 238,45
11 13 47 243,45
11 14 48 239,97
11 15 49 244,38
11 16 50 237,71
11 17 51 234,54
11 18 52 232,02
11 19 53 233,24
11 20 54 240,09
11 21 55 236,68
11 22 56 234,34
11 23 57 233,12
11 24 58 233,42
11 25 59 238,60
11 26 60 237,17
11 27 61 236,31
11 28 62 227,22
11 29 63 222,70
11 30 64 225,95
11 31 65 229,21
11 32 66 223,37
11 33 67 225,17
11 34 68 232,29
11 35 69 225,37
11 36 70 233,93
11 37 71 230,73
11 38 72 224,65
11 39 73 226,75
11 40 74 226,02
11 41 75 211,74
11 42 76 213,47
11 43 77 214,86
11 44 78 213,34
11 45 79 213,89
11 46 80 213,18
11 1 36 248,27
11 2 37 248,63
11 3 38 248,67
11 4 39 235,79
11 5 40 234,91
11 6 41 234,06
11 7 42 236,17
11 8 43 239,93
11 9 44 244,39
11 10 45 245,14
11 11 46 244,27
11 12 47 243,62
11 13 48 244,84
11 14 49 244,87
11 15 50 244,99
11 16 51 239,65
11 17 52 238,76
11 18 53 239,93
11 19 54 247,83
11 20 55 248,54
11 21 56 240,24
11 22 57 238,36
11 23 58 241,55
11 24 59 246,14
11 25 60 241,45
11 26 61 237,32
11 27 62 239,98
11 28 63 239,44
11 29 64 226,45
11 30 65 234,07
11 31 66 232,12
11 32 67 235,94
11 33 68 235,91
11 34 69 232,97
11 35 70 236,89
11 36 71 237,13
11 37 72 232,22
11 38 73 235,80
11 39 74 228,41
11 40 75 226,54
11 41 76 217,41
11 42 77 223,27
11 43 78 218,41
11 44 79 214,19
11 45 80 216,47
11 1 37 256,78
11 2 38 251,55
11 3 39 249,63
11 4 40 248,32
11 5 41 237,58
11 6 42 246,42
11 7 43 241,86
11 8 44 246,62
11 9 45 250,85
11 10 46 249,56
11 11 47 248,87
11 12 48 245,87
11 13 49 247,86
11 14 50 247,59
11 15 51 250,29
11 16 52 239,87
11 17 53 243,35
11 18 54 253,89
11 19 55 249,25
11 20 56 253,41
11 21 57 249,28
11 22 58 248,30
11 23 59 247,20
11 24 60 248,34
11 25 61 246,65
11 26 62 248,73
11 27 63 252,17
11 28 64 240,49
11 29 65 242,80
11 30 66 234,57
11 31 67 240,91
11 32 68 241,56
11 33 69 239,16
11 34 70 241,67
11 35 71 240,39
11 36 72 238,35
11 37 73 238,36
11 38 74 236,58
11 39 75 230,72
11 40 76 233,40
11 41 77 227,25
11 42 78 229,02
11 43 79 226,33
11 44 80 222,69
11 1 38 262,06
11 2 39 255,66
11 3 40 254,96
11 4 41 252,66
11 5 42 252,87
11 6 43 248,00
11 7 44 251,24
11 8 45 265,01
11 9 46 251,31
11 10 47 252,23
11 11 48 258,84
11 12 49 251,34
11 13 50 260,40
11 14 51 254,96
11 15 52 251,80
11 16 53 246,71
11 17 54 255,10
11 18 55 259,23
11 19 56 253,47
11 20 57 255,67
11 21 58 250,05
11 22 59 257,82
11 23 60 258,84
11 24 61 248,97
11 25 62 249,11
11 26 63 253,63
11 27 64 256,95
11 28 65 250,79
11 29 66 245,60
11 30 67 245,68
11 31 68 247,93
11 32 69 242,51
11 33 70 245,01
11 34 71 245,68
11 35 72 243,55
11 36 73 240,05
11 37 74 240,35
11 38 75 238,27
11 39 76 234,88
11 40 77 234,09
11 41 78 235,30
11 42 79 229,28
11 43 80 234,14
11 1 39 263,08
11 2 40 264,96
11 3 41 259,36
11 4 42 255,08
11 5 43 256,61
11 6 44 259,02
11 7 45 269,53
11 8 46 266,56
11 9 47 256,59
11 10 48 260,41
11 11 49 260,63
11 12 50 261,83
11 13 51 267,42
11 14 52 257,88
11 15 53 260,43
11 16 54 256,09
11 17 55 259,92
11 18 56 263,68
11 19 57 258,62
11 20 58 262,23
11 21 59 259,96
11 22 60 262,82
11 23 61 260,84
11 24 62 249,52
11 25 63 260,29
11 26 64 264,85
11 27 65 260,78
11 28 66 253,62
11 29 67 250,11
11 30 68 249,69
11 31 69 251,70
11 32 70 249,55
11 33 71 247,18
11 34 72 246,29
11 35 73 248,29
11 36 74 245,11
11 37 75 242,37
11 38 76 240,39
11 39 77 240,60
11 40 78 237,98
11 41 79 237,62
11 42 80 236,81
11 1 40 268,72
11 2 41 269,92
11 3 42 270,89
11 4 43 260,93
11 5 44 264,29
11 6 45 276,44
11 7 46 269,76
11 8 47 270,67
11 9 48 266,22
11 10 49 262,33
11 11 50 264,81
11 12 51 269,38
11 13 52 267,54
11 14 53 266,45
11 15 54 261,97
11 16 55 261,59
11 17 56 268,23
11 18 57 265,65
11 19 58 263,99
11 20 59 265,49
11 21 60 263,12
11 22 61 263,72
11 23 62 260,90
11 24 63 265,28
11 25 64 267,50
11 26 65 266,34
11 27 66 262,15
11 28 67 256,46
11 29 68 251,28
11 30 69 254,51
11 31 70 255,07
11 32 71 252,70
11 33 72 254,45
11 34 73 257,94
11 35 74 251,39
11 36 75 248,50
11 37 76 246,46
11 38 77 241,32
11 39 78 242,35
11 40 79 238,35
11 41 80 245,79
11 1 41 273,38
11 2 42 272,81
11 3 43 277,02
11 4 44 273,15
11 5 45 276,78
11 6 46 282,03
11 7 47 275,78
11 8 48 276,82
11 9 49 267,41
11 10 50 269,45
11 11 51 270,17
11 12 52 271,38
11 13 53 271,08
11 14 54 279,17
11 15 55 276,77
11 16 56 269,61
11 17 57 268,78
11 18 58 268,46
11 19 59 270,79
11 20 60 268,22
11 21 61 279,27
11 22 62 271,37
11 23 63 267,09
11 24 64 268,43
11 25 65 274,23
11 26 66 272,91
11 27 67 273,06
11 28 68 258,88
11 29 69 258,97
11 30 70 263,55
11 31 71 257,71
11 32 72 262,77
11 33 73 257,96
11 34 74 259,54
11 35 75 253,97
11 36 76 251,02
11 37 77 252,65
11 38 78 247,35
11 39 79 246,37
11 40 80 246,77
11 1 42 274,90
11 2 43 280,62
11 3 44 288,47
11 4 45 290,44
11 5 46 282,72
11 6 47 282,32
11 7 48 281,45
11 8 49 281,93
11 9 50 270,98
11 10 51 275,72
11 11 52 276,19
11 12 53 272,61
11 13 54 282,84
11 14 55 285,28
11 15 56 280,21
11 16 57 271,41
11 17 58 273,55
11 18 59 272,90
11 19 60 275,94
11 20 61 283,65
11 21 62 280,42
11 22 63 281,86
11 23 64 275,83
11 24 65 277,88
11 25 66 277,27
11 26 67 276,31
11 27 68 275,22
11 28 69 265,72
11 29 70 274,69
11 30 71 266,46
11 31 72 264,77
11 32 73 264,79
11 33 74 263,91
11 34 75 262,19
11 35 76 256,92
11 36 77 252,81
11 37 78 256,58
11 38 79 251,57
11 39 80 249,90
11 1 43 288,83
11 2 44 290,47
11 3 45 300,07
11 4 46 296,07
11 5 47 285,89
11 6 48 288,48
11 7 49 283,84
11 8 50 286,39
11 9 51 283,64
11 10 52 284,46
11 11 53 277,90
11 12 54 285,13
11 13 55 286,20
11 14 56 286,65
11 15 57 281,56
11 16 58 276,32
11 17 59 276,39
11 18 60 277,14
11 19 61 288,40
11 20 62 287,81
11 21 63 282,46
11 22 64 285,78
11 23 65 281,48
11 24 66 281,69
11 25 67 281,68
11 26 68 278,95
11 27 69 281,18
11 28 70 281,13
11 29 71 275,62
11 30 72 268,27
11 31 73 274,33
11 32 74 269,55
11 33 75 264,44
11 34 76 263,61
11 35 77 258,64
11 36 78 263,18
11 37 79 257,34
11 38 80 253,37
11 1 44 297,93
11 2 45 303,61
11 3 46 309,14
11 4 47 296,83
11 5 48 290,27
11 6 49 294,75
11 7 50 292,51
11 8 51 290,20
11 9 52 285,90
11 10 53 287,82
11 11 54 288,05
11 12 55 287,22
11 13 56 288,01
11 14 57 289,60
11 15 58 283,13
11 16 59 290,49
11 17 60 283,16
11 18 61 293,50
11 19 62 289,23
11 20 63 292,26
11 21 64 288,63
11 22 65 289,96
11 23 66 282,43
11 24 67 285,17
11 25 68 288,96
11 26 69 284,31
11 27 70 289,10
11 28 71 282,64
11 29 72 276,50
11 30 73 277,34
11 31 74 277,01
11 32 75 273,34
11 33 76 264,75
11 34 77 266,44
11 35 78 269,22
11 36 79 266,70
11 37 80 265,12
11 1 45 308,32
11 2 46 313,81
11 3 47 310,95
11 4 48 303,84
11 5 49 295,37
11 6 50 297,65
11 7 51 298,39
11 8 52 292,07
11 9 53 291,97
11 10 54 294,37
11 11 55 288,37
11 12 56 290,07
11 13 57 292,13
11 14 58 298,86
11 15 59 293,50
11 16 60 293,73
11 17 61 297,73
11 18 62 293,63
11 19 63 293,80
11 20 64 294,26
11 21 65 290,04
11 22 66 293,45
11 23 67 288,49
11 24 68 292,62
11 25 69 290,41
11 26 70 291,01
11 27 71 289,26
11 28 72 285,34
11 29 73 282,66
11 30 74 278,76
11 31 75 280,71
11 32 76 274,45
11 33 77 276,75
11 34 78 272,96
11 35 79 271,97
11 36 80 269,97
11 1 46 318,36
11 2 47 314,22
11 3 48 316,01
11 4 49 307,24
11 5 50 300,67
11 6 51 308,44
11 7 52 303,13
11 8 53 301,02
11 9 54 302,93
11 10 55 296,19
11 11 56 292,02
11 12 57 293,30
11 13 58 302,08
11 14 59 309,41
11 15 60 301,50
11 16 61 298,13
11 17 62 298,96
11 18 63 296,43
11 19 64 299,66
11 20 65 300,07
11 21 66 299,27
11 22 67 304,29
11 23 68 296,79
11 24 69 295,80
11 25 70 294,52
11 26 71 300,67
11 27 72 290,50
11 28 73 288,58
11 29 74 287,56
11 30 75 281,98
11 31 76 282,76
11 32 77 286,56
11 33 78 283,91
11 34 79 277,31
11 35 80 276,96
11 1 47 318,45
11 2 48 320,10
11 3 49 319,04
11 4 50 307,62
11 5 51 309,50
11 6 52 310,40
11 7 53 308,33
11 8 54 309,65
11 9 55 305,34
11 10 56 298,71
11 11 57 298,94
11 12 58 302,99
11 13 59 310,31
11 14 60 313,63
11 15 61 307,96
11 16 62 307,01
11 17 63 301,95
11 18 64 305,60
11 19 65 300,21
11 20 66 309,45
11 21 67 307,62
11 22 68 306,60
11 23 69 298,17
11 24 70 309,49
11 25 71 303,51
11 26 72 303,99
11 27 73 298,94
11 28 74 290,56
11 29 75 292,47
11 30 76 282,93
11 31 77 287,77
11 32 78 286,60
11 33 79 284,59
11 34 80 277,56
11 1 48 320,48
11 2 49 322,46
11 3 50 321,06
11 4 51 309,84
11 5 52 312,88
11 6 53 315,02
11 7 54 318,41
11 8 55 315,11
11 9 56 306,10
11 10 57 305,17
11 11 58 308,40
11 12 59 316,91
11 13 60 314,58
11 14 61 320,72
11 15 62 313,75
11 16 63 313,22
11 17 64 309,59
11 18 65 307,12
11 19 66 310,87
11 20 67 309,65
11 21 68 311,07
11 22 69 308,72
11 23 70 313,96
11 24 71 314,30
11 25 72 307,01
11 26 73 307,68
11 27 74 301,46
11 28 75 299,27
11 29 76 293,35
11 30 77 292,15
11 31 78 294,28
11 32 79 292,25
11 33 80 287,28
11 1 49 334,43
11 2 50 323,92
11 3 51 323,50
11 4 52 319,97
11 5 53 315,50
11 6 54 322,40
11 7 55 318,81
11 8 56 315,57
11 9 57 312,21
11 10 58 314,51
11 11 59 323,92
11 12 60 319,15
11 13 61 323,61
11 14 62 321,02
11 15 63 319,09
11 16 64 317,45
11 17 65 311,03
11 18 66 316,21
11 19 67 314,59
11 20 68 318,57
11 21 69 312,79
11 22 70 315,28
11 23 71 317,00
11 24 72 315,61
11 25 73 312,39
11 26 74 309,30
11 27 75 304,25
11 28 76 302,82
11 29 77 300,62
11 30 78 302,45
11 31 79 302,44
11 32 80 293,26
11 1 50 335,48
11 2 51 324,61
11 3 52 331,35
11 4 53 322,02
11 5 54 330,41
11 6 55 322,95
11 7 56 321,17
11 8 57 320,15
11 9 58 317,23
11 10 59 329,45
11 11 60 324,75
11 12 61 325,92
11 13 62 325,45
11 14 63 332,65
11 15 64 323,52
11 16 65 319,25
11 17 66 319,82
11 18 67 322,44
11 19 68 319,67
11 20 69 318,88
11 21 70 317,15
11 22 71 321,02
11 23 72 320,71
11 24 73 324,34
11 25 74 320,52
11 26 75 313,59
11 27 76 306,84
11 28 77 306,77
11 29 78 307,37
11 30 79 302,98
11 31 80 302,58
11 1 51 336,92
11 2 52 333,00
11 3 53 332,80
11 4 54 332,31
11 5 55 331,86
11 6 56 323,42
11 7 57 325,76
11 8 58 322,19
11 9 59 334,78
11 10 60 332,45
11 11 61 333,37
11 12 62 330,56
11 13 63 333,86
11 14 64 335,36
11 15 65 331,59
11 16 66 324,03
11 17 67 326,43
11 18 68 322,67
11 19 69 325,54
11 20 70 328,77
11 21 71 327,18
11 22 72 330,27
11 23 73 324,83
11 24 74 324,59
11 25 75 325,23
11 26 76 324,60
11 27 77 315,25
11 28 78 312,25
11 29 79 307,62
11 30 80 308,94
11 1 52 337,86
11 2 53 338,39
11 3 54 338,19
11 4 55 335,07
11 5 56 333,33
11 6 57 339,87
11 7 58 329,49
11 8 59 335,03
11 9 60 336,52
11 10 61 341,96
11 11 62 335,90
11 12 63 334,04
11 13 64 341,69
11 14 65 336,19
11 15 66 336,72
11 16 67 333,90
11 17 68 328,82
11 18 69 333,66
11 19 70 329,70
11 20 71 338,22
11 21 72 330,84
11 22 73 334,20
11 23 74 332,63
11 24 75 328,10
11 25 76 327,85
11 26 77 326,07
11 27 78 322,55
11 28 79 322,83
11 29 80 309,91
11 1 53 348,12
11 2 54 344,49
11 3 55 349,96
11 4 56 336,75
11 5 57 343,88
11 6 58 341,39
11 7 59 337,57
11 8 60 340,81
11 9 61 346,55
11 10 62 345,12
11 11 63 338,00
11 12 64 343,86
11 13 65 347,20
11 14 66 336,88
11 15 67 342,31
11 16 68 342,15
11 17 69 335,82
11 18 70 335,26
11 19 71 339,86
11 20 72 340,08
11 21 73 337,25
11 22 74 340,19
11 23 75 334,49
11 24 76 329,52
11 25 77 333,39
11 26 78 335,46
11 27 79 325,59
11 28 80 327,34
11 1 54 355,69
11 2 55 354,59
11 3 56 350,18
11 4 57 346,65
11 5 58 347,60
11 6 59 350,51
11 7 60 347,23
11 8 61 352,12
11 9 62 352,61
11 10 63 346,10
11 11 64 349,18
11 12 65 348,54
11 13 66 347,34
11 14 67 346,20
11 15 68 349,52
11 16 69 343,50
11 17 70 345,29
11 18 71 345,85
11 19 72 344,01
11 20 73 343,68
11 21 74 340,38
11 22 75 340,59
11 23 76 336,09
11 24 77 335,30
11 25 78 338,25
11 26 79 338,70
11 27 80 328,91
11 1 55 360,63
11 2 56 354,93
11 3 57 353,57
11 4 58 358,15
11 5 59 355,63
11 6 60 354,98
11 7 61 358,90
11 8 62 353,72
11 9 63 355,83
11 10 64 360,93
11 11 65 350,62
11 12 66 355,89
11 13 67 353,66
11 14 68 355,85
11 15 69 354,24
11 16 70 353,66
11 17 71 347,57
11 18 72 350,08
11 19 73 350,11
11 20 74 349,57
11 21 75 344,79
11 22 76 343,84
11 23 77 336,32
11 24 78 340,29
11 25 79 339,85
11 26 80 339,40
11 1 56 363,11
11 2 57 360,94
11 3 58 364,03
11 4 59 369,03
11 5 60 356,87
11 6 61 368,54
11 7 62 362,25
11 8 63 361,00
11 9 64 362,27
11 10 65 363,08
11 11 66 356,93
11 12 67 361,24
11 13 68 356,22
11 14 69 356,49
11 15 70 361,64
11 16 71 361,39
11 17 72 355,63
11 18 73 351,79
11 19 74 353,48
11 20 75 355,18
11 21 76 348,28
11 22 77 346,38
11 23 78 342,27
11 24 79 352,36
11 25 80 341,32
11 1 57 365,18
11 2 58 373,64
11 3 59 372,46
11 4 60 369,87
11 5 61 371,13
11 6 62 368,72
11 7 63 368,59
11 8 64 364,14
11 9 65 365,99
11 10 66 365,05
11 11 67 369,38
11 12 68 362,84
11 13 69 367,54
11 14 70 368,66
11 15 71 368,42
11 16 72 361,90
11 17 73 358,58
11 18 74 360,93
11 19 75 359,41
11 20 76 361,58
11 21 77 348,79
11 22 78 351,36
11 23 79 354,68
11 24 80 355,06
11 1 58 375,30
11 2 59 377,10
11 3 60 373,01
11 4 61 373,28
11 5 62 373,60
11 6 63 377,69
11 7 64 372,17
11 8 65 374,49
11 9 66 367,55
11 10 67 369,61
11 11 68 371,32
11 12 69 370,63
11 13 70 370,78
11 14 71 375,93
11 15 72 372,40
11 16 73 369,16
11 17 74 362,99
11 18 75 363,25
11 19 76 361,92
11 20 77 362,42
11 21 78 356,79
11 22 79 354,73
11 23 80 358,72
11 1 59 390,10
11 2 60 377,46
11 3 61 386,89
11 4 62 383,10
11 5 63 379,20
11 6 64 380,93
11 7 65 379,76
11 8 66 378,69
11 9 67 374,39
11 10 68 380,72
11 11 69 371,68
11 12 70 374,06
11 13 71 381,83
11 14 72 377,43
11 15 73 376,97
11 16 74 370,76
11 17 75 368,54
11 18 76 365,00
11 19 77 364,80
11 20 78 362,60
11 21 79 365,77
11 22 80 364,97
11 1 60 390,46
11 2 61 392,87
11 3 62 391,77
11 4 63 383,25
11 5 64 386,58
11 6 65 381,19
11 7 66 382,65
11 8 67 386,89
11 9 68 384,33
11 10 69 383,98
11 11 70 381,14
11 12 71 382,72
11 13 72 386,84
11 14 73 384,15
11 15 74 379,95
11 16 75 374,28
11 17 76 371,11
11 18 77 365,10
11 19 78 366,01
11 20 79 371,74
11 21 80 369,93
11 1 61 398,44
11 2 62 398,40
11 3 63 397,42
11 4 64 395,55
11 5 65 390,66
11 6 66 389,04
11 7 67 389,88
11 8 68 391,74
11 9 69 388,12
11 10 70 390,52
11 11 71 387,83
11 12 72 388,53
11 13 73 389,00
11 14 74 386,72
11 15 75 380,24
11 16 76 376,29
11 17 77 374,67
11 18 78 376,34
11 19 79 376,76
11 20 80 379,71
11 1 62 406,66
11 2 63 401,23
11 3 64 404,38
11 4 65 397,01
11 5 66 397,21
11 6 67 392,00
11 7 68 395,31
11 8 69 396,58
11 9 70 390,97
11 10 71 392,40
11 11 72 392,76
11 12 73 395,32
11 13 74 391,92
11 14 75 390,10
11 15 76 385,53
11 16 77 385,68
11 17 78 379,15
11 18 79 377,19
11 19 80 381,72
11 1 63 407,95
11 2 64 406,66
11 3 65 409,35
11 4 66 405,55
11 5 67 398,08
11 6 68 397,08
11 7 69 399,52
11 8 70 401,43
11 9 71 397,80
11 10 72 394,01
11 11 73 399,88
11 12 74 396,52
11 13 75 396,07
11 14 76 399,34
11 15 77 391,91
11 16 78 386,81
11 17 79 385,83
11 18 80 386,79
11 1 64 415,52
11 2 65 409,59
11 3 66 410,51
11 4 67 410,44
11 5 68 399,66
11 6 69 400,92
11 7 70 407,00
11 8 71 407,93
11 9 72 401,08
11 10 73 401,99
11 11 74 404,63
11 12 75 396,73
11 13 76 400,54
11 14 77 399,89
11 15 78 396,10
11 16 79 389,09
11 17 80 389,67
11 1 65 416,46
11 2 66 417,63
11 3 67 422,45
11 4 68 413,90
11 5 69 401,70
11 6 70 410,86
11 7 71 415,97
11 8 72 410,80
11 9 73 410,38
11 10 74 405,16
11 11 75 406,11
11 12 76 403,52
11 13 77 400,73
11 14 78 402,55
11 15 79 399,53
11 16 80 394,65
11 1 66 423,82
11 2 67 427,65
11 3 68 424,45
11 4 69 414,35
11 5 70 415,49
11 6 71 417,64
11 7 72 418,16
11 8 73 418,06
11 9 74 413,03
11 10 75 413,39
11 11 76 410,08
11 12 77 405,87
11 13 78 411,56
11 14 79 411,64
11 15 80 407,37
11 1 67 430,77
11 2 68 430,32
11 3 69 428,99
11 4 70 417,49
11 5 71 419,62
11 6 72 422,03
11 7 73 421,00
11 8 74 418,46
11 9 75 416,08
11 10 76 416,65
11 11 77 414,05
11 12 78 413,30
11 13 79 412,67
11 14 80 412,82
11 1 68 435,00
11 2 69 430,86
11 3 70 429,23
11 4 71 420,61
11 5 72 426,71
11 6 73 429,71
11 7 74 425,89
11 8 75 419,99
11 9 76 419,50
11 10 77 421,39
11 11 78 419,26
11 12 79 421,38
11 13 80 415,82
11 1 69 435,10
11 2 70 432,31
11 3 71 434,39
11 4 72 432,22
11 5 73 429,76
11 6 74 431,96
11 7 75 427,91
11 8 76 422,95
11 9 77 429,38
11 10 78 425,57
11 11 79 423,03
11 12 80 429,87
11 1 70 444,55
11 2 71 437,04
11 3 72 440,53
11 4 73 432,36
11 5 74 435,99
11 6 75 432,34
11 7 76 430,59
11 8 77 431,80
11 9 78 431,88
11 10 79 432,83
11 11 80 431,18
11 1 71 448,59
11 2 72 447,94
11 3 73 445,73
11 4 74 437,73
11 5 75 438,61
11 6 76 434,28
11 7 77 436,88
11 8 78 433,83
11 9 79 434,49
11 10 80 438,24
11 1 72 453,31
11 2 73 450,03
11 3 74 450,56
11 4 75 442,13
11 5 76 441,63
11 6 77 445,67
11 7 78 446,22
11 8 79 445,44
11 9 80 443,65
11 1 73 454,60
11 2 74 454,19
11 3 75 453,04
11 4 76 443,63
11 5 77 448,80
11 6 78 454,59
11 7 79 451,94
11 8 80 450,78
11 1 74 460,84
11 2 75 457,42
11 3 76 459,79
11 4 77 453,16
11 5 78 460,22
11 6 79 458,91
11 7 80 456,53
11 1 75 464,26
11 2 76 460,88
11 3 77 462,83
11 4 78 464,48
11 5 79 460,68
11 6 80 462,72
11 1 76 472,16
11 2 77 464,21
11 3 78 469,14
11 4 79 466,37
11 5 80 470,39
11 1 77 473,91
11 2 78 473,20
11 3 79 469,88
11 4 80 472,73
11 1 78 486,46
11 2 79 476,22
11 3 80 473,54
11 1 79 486,68
11 2 80 484,38
11 1 80 490,89
12 1 1 12,44
12 2 2 14,18
12 3 3 16,98
12 4 4 12,68
12 5 5 17,47
12 6 6 10,24
12 7 7 14,83
12 8 8 12,28
12 9 9 14,91
12 10 10 20,00
12 11 11 18,23
12 12 12 15,68
12 13 13 13,81
12 14 14 16,90
12 15 15 17,23
12 16 16 18,58
12 17 17 15,53
12 18 18 12,56
12 19 19 14,59
12 20 20 15,91
12 21 21 18,72
12 22 22 15,10
12 23 23 12,73
12 24 24 14,40
12 25 25 18,11
12 26 26 13,09
12 27 27 10,88
12 28 28 10,49
12 29 29 18,57
12 30 30 16,67
12 31 31 10,44
12 32 32 13,90
12 33 33 10,49
12 34 34 12,99
12 35 35 11,21
12 36 36 15,44
12 37 37 11,15
12 38 38 15,77
12 39 39 16,11
12 40 40 16,58
12 41 41 19,49
12 42 42 17,81
12 43 43 15,09
12 44 44 19,82
12 45 45 18,49
12 46 46 10,66
12 47 47 11,94
12 48 48 11,35
12 49 49 10,01
12 50 50 18,25
12 51 51 18,74
12 52 52 11,73
12 53 53 12,11
12 54 54 19,42
12 55 55 13,89
12 56 56 15,94
12 57 57 17,63
12 58 58 10,20
12 59 59 19,19
12 60 60 11,66
12 61 61 15,89
12 62 62 17,96
12 63 63 10,00
12 64 64 13,40
12 65 65 16,41
12 66 66 18,43
12 67 67 10,96
12 68 68 10,54
12 69 69 14,79
12 70 70 11,19
12 71 71 15,98
12 72 72 19,40
12 73 73 16,04
12 74 74 11,02
12 75 75 17,71
12 76 76 12,93
12 77 77 19,78
12 78 78 10,55
12 79 79 16,63
12 80 80 16,90
12 1 2 20,87
12 2 3 22,71
12 3 4 21,70
